1000 , -6 , -2.36239e-13 , 1.37768e-13 , 4.47241e-14 , -9.68799e-13 , 0 , 0 , -6.96544e-14 , 7.92348e-14 , 8.68568e-14 , -7.10823e-13 , 0 , 0 , 0 , 0 , 0 , 0 , -1.03369e-05 , -7.85692e-05 , 0 , 0 , 0 , 0 , -5.75637e-06 , -8.75401e-05 , 
1000 , -5.9 , -4.10436e-13 , 3.78047e-13 , 5.68188e-14 , -2.00269e-12 , 9.36666e-05 , -0.000238984 , -8.66643e-14 , 2.34269e-13 , 1.6032e-13 , -1.50071e-12 , 2.38576e-05 , -0.000344856 , 1.23129e-14 , 4.6913e-14 , -1.73955e-13 , 5.45247e-13 , -1.71025e-05 , -0.000136703 , 1.84693e-14 , 7.03695e-14 , -2.60933e-13 , 8.17871e-13 , -1.28046e-05 , -0.000148105 , 
1000 , -5.8 , -1.98995e-13 , 5.3748e-13 , -5.37834e-14 , -2.17224e-12 , 0.000339599 , -0.000883196 , 1.02643e-13 , 3.40021e-13 , 9.06272e-14 , -1.71502e-12 , -3.63066e-05 , -0.000759088 , 4.14033e-14 , 1.07178e-13 , -2.16036e-14 , 1.08282e-12 , 0.000185935 , -0.000191578 , 6.2105e-14 , 1.60767e-13 , -3.24055e-14 , 1.62423e-12 , -3.51781e-05 , -0.000166691 , 
1000 , -5.7 , 1.26749e-13 , 1.20136e-12 , -2.32607e-13 , -3.15472e-12 , 0.000680749 , -0.00369463 , 4.04896e-13 , 9.52709e-13 , -4.6462e-14 , -2.77001e-12 , -0.00083651 , -0.00148912 , 9.40612e-14 , 5.53898e-13 , 5.13493e-13 , 1.65784e-12 , 0.000954751 , -0.00128555 , 1.41092e-13 , 8.30847e-13 , 7.7024e-13 , 2.48676e-12 , -0.000469682 , -0.000689313 , 
1000 , -5.6 , -2.74204e-13 , 3.3104e-12 , 2.75438e-13 , -4.26004e-13 , -0.00288107 , -0.0127803 , -2.79787e-14 , 3.13856e-12 , 4.90542e-13 , -3.91447e-14 , -0.00537294 , -0.00235947 , -3.13376e-13 , 5.32703e-12 , 1.09152e-12 , 7.29649e-12 , 0.00046 , -0.00577377 , -4.70064e-13 , 7.99055e-12 , 1.63728e-12 , 1.09447e-11 , -0.00342806 , -0.00194701 , 
1000 , -5.5 , -3.53738e-12 , 2.15038e-11 , 4.63077e-12 , 8.28747e-12 , -0.0227516 , -0.0246376 , -3.33393e-12 , 2.20136e-11 , 4.87063e-12 , 9.06975e-12 , -0.0190287 , 0.0014917 , -6.71428e-12 , -3.85243e-11 , -5.55051e-12 , 1.21333e-11 , -0.00816004 , -0.0110968 , -1.00714e-11 , -5.77865e-11 , -8.32576e-12 , 1.81999e-11 , -0.0124706 , 0.000226819 , 
1000 , -5.4 , -4.09276e-11 , -1.66468e-10 , 2.2903e-11 , 4.58847e-10 , -0.0636501 , -0.0077138 , -4.1479e-11 , -1.62363e-10 , 2.27786e-11 , 4.63972e-10 , -0.0396913 , 0.0269616 , -1.456e-11 , -3.60979e-11 , -1.07174e-11 , 5.78373e-11 , -0.0234655 , -0.00368214 , -2.18401e-11 , -5.41469e-11 , -1.60761e-11 , 8.67559e-11 , -0.0229375 , 0.0145949 , 
1000 , -5.3 , -4.18062e-11 , -3.53999e-10 , 7.48904e-12 , 6.32101e-10 , -0.08027 , 0.0630629 , -4.27181e-11 , -3.51897e-10 , 7.0651e-12 , 6.36807e-10 , -0.0392845 , 0.0827103 , -1.31558e-10 , -5.85258e-10 , -1.25389e-10 , 3.33297e-10 , -0.0249022 , 0.0207112 , -1.97336e-10 , -8.77887e-10 , -1.88084e-10 , 4.99945e-10 , -0.0178495 , 0.0401504 , 
1000 , -5.2 , -2.97767e-10 , 1.36029e-09 , 3.81065e-10 , 1.01603e-09 , -0.0143843 , 0.143837 , -2.98564e-10 , 1.41957e-09 , 3.82597e-10 , 1.05856e-09 , 0.0183399 , 0.14033 , -1.54594e-10 , -2.10378e-09 , -2.37426e-10 , -5.93033e-10 , -0.00178239 , 0.0391921 , -2.31891e-10 , -3.15566e-09 , -3.56139e-10 , -8.8955e-10 , 0.00999922 , 0.0568664 , 
1000 , -5.1 , -9.32676e-10 , 1.19732e-09 , 9.38338e-10 , 5.88952e-09 , 0.123508 , 0.151029 , -9.40423e-10 , 1.3497e-09 , 9.3834e-10 , 6.01497e-09 , 0.129851 , 0.144203 , -1.56189e-10 , 3.40559e-09 , 1.09625e-10 , 3.27123e-09 , 0.0300802 , 0.0347191 , -2.34284e-10 , 5.10838e-09 , 1.64438e-10 , 4.90684e-09 , 0.0479394 , 0.0494542 , 
