-2.31148e-10 , 3.23545e-11 , 1.24306e-09 , 9.93649e-10 , 1.21225e-09 , -1.95995e-11 , 3.02343e-09 , -1.13279e-09 , 4.73751e-09 , 4.56226e-10 , 4.03892e-10 , -1.29679e-09 , -5.08274e-10 , -1.65157e-11 , -1.25359e-09 , -2.80229e-09 , -4.53446e-09 , 3.3302e-10 , -1.77896e-09 , -5.78048e-11 , -4.38758e-09 , -9.808e-09 , -1.58706e-08 , 1.16557e-09 , 
-1.41971e-09 , 3.24836e-10 , 2.48833e-09 , 1.38844e-09 , 5.61139e-09 , 1.83555e-09 , 2.7132e-08 , -1.02105e-08 , 3.56076e-08 , -9.72512e-09 , 6.5105e-10 , -8.59406e-09 , 2.45889e-10 , 3.69667e-09 , -3.70541e-09 , -1.16112e-08 , -1.49415e-08 , -4.11422e-09 , 8.60611e-10 , 1.29384e-08 , -1.29689e-08 , -4.0639e-08 , -5.22951e-08 , -1.43998e-08 , 
-1.92108e-09 , 2.74618e-10 , 4.42625e-09 , -2.53192e-10 , 1.19782e-08 , 4.37697e-09 , 9.45265e-08 , -4.17671e-08 , 1.16988e-07 , -3.28468e-08 , -2.86551e-08 , -7.23011e-08 , 1.5104e-09 , 1.63858e-08 , -1.02669e-08 , -2.54783e-08 , -2.70724e-08 , -8.82526e-09 , 5.2864e-09 , 5.73502e-08 , -3.5934e-08 , -8.91741e-08 , -9.47535e-08 , -3.08884e-08 , 
-1.97041e-09 , -1.70749e-09 , 7.22435e-09 , -2.44988e-09 , 2.05139e-08 , 9.99462e-09 , 2.25742e-07 , -1.12543e-07 , 2.82741e-07 , -7.73417e-10 , -1.89293e-07 , -2.97933e-07 , 6.58131e-09 , 4.34017e-08 , -1.84249e-08 , -3.82857e-08 , -4.41253e-08 , -1.89714e-08 , 2.30346e-08 , 1.51906e-07 , -6.44871e-08 , -1.34e-07 , -1.54438e-07 , -6.63999e-08 , 
-1.65518e-09 , -5.29964e-09 , 1.0015e-08 , -3.47943e-09 , 2.80161e-08 , 1.57121e-08 , 4.24211e-07 , -2.09224e-07 , 5.43016e-07 , 1.96096e-07 , -6.12602e-07 , -8.43271e-07 , 1.93826e-08 , 9.3458e-08 , -2.84882e-08 , -4.85729e-08 , -6.10632e-08 , -3.86282e-08 , 6.7839e-08 , 3.27103e-07 , -9.97089e-08 , -1.70005e-07 , -2.13721e-07 , -1.35199e-07 , 
-2.7835e-09 , -7.35718e-09 , 1.12196e-08 , -4.53536e-09 , 3.42741e-08 , 2.1181e-08 , 7.25873e-07 , -2.37468e-07 , 8.89066e-07 , 6.72514e-07 , -1.39652e-06 , -1.87173e-06 , 3.96829e-08 , 1.63302e-07 , -4.46606e-08 , -6.48216e-08 , -7.83074e-08 , -6.80707e-08 , 1.3889e-07 , 5.71557e-07 , -1.56312e-07 , -2.26876e-07 , -2.74076e-07 , -2.38248e-07 , 
-3.76032e-09 , -7.72099e-09 , 1.18531e-08 , -6.75403e-09 , 3.916e-08 , 2.4302e-08 , 1.18684e-06 , -7.9516e-08 , 1.33112e-06 , 1.56482e-06 , -2.59261e-06 , -3.54206e-06 , 6.36468e-08 , 2.47872e-07 , -6.25198e-08 , -9.18865e-08 , -1.00275e-07 , -1.10315e-07 , 2.22764e-07 , 8.67553e-07 , -2.18819e-07 , -3.21603e-07 , -3.50961e-07 , -3.86103e-07 , 
-4.13755e-09 , -6.03766e-09 , 1.53746e-08 , -1.00299e-08 , 4.25864e-08 , 2.74212e-08 , 1.88147e-06 , 3.75403e-07 , 1.8796e-06 , 3.03864e-06 , -4.22069e-06 , -5.96024e-06 , 8.94834e-08 , 3.33231e-07 , -7.89659e-08 , -1.3467e-07 , -1.2624e-07 , -1.67989e-07 , 3.13192e-07 , 1.16631e-06 , -2.76381e-07 , -4.71347e-07 , -4.41841e-07 , -5.87961e-07 , 
-5.1178e-09 , -1.377e-09 , 1.88483e-08 , -1.38487e-08 , 4.3722e-08 , 2.73214e-08 , 2.90222e-06 , 1.21396e-06 , 2.51871e-06 , 5.26988e-06 , -6.28181e-06 , -9.17361e-06 , 1.19396e-07 , 4.08157e-07 , -9.45219e-08 , -1.96259e-07 , -1.53031e-07 , -2.34867e-07 , 4.17887e-07 , 1.42855e-06 , -3.30827e-07 , -6.86908e-07 , -5.3561e-07 , -8.22036e-07 , 
-4.96368e-09 , 4.45511e-09 , 2.0877e-08 , -1.60358e-08 , 4.74855e-08 , 2.56886e-08 , 4.33988e-06 , 2.47494e-06 , 3.21573e-06 , 8.39081e-06 , -8.72462e-06 , -1.31734e-05 , 1.55944e-07 , 4.70757e-07 , -1.07102e-07 , -2.78731e-07 , -1.85601e-07 , -3.07013e-07 , 5.45805e-07 , 1.64765e-06 , -3.74856e-07 , -9.7556e-07 , -6.49605e-07 , -1.07455e-06 , 
