5.93934e+06 , 0 , -2.87494e+06 , 0 , -22.9906 , 0 , 4.49276e+06 , 0 , -2.1715e+06 , 0 , -34.4859 , 0 , -1.99074e+07 , 0 , -3.81129e+07 , 0 , 1.4071e+08 , 0 , -1.99074e+07 , 0 , -3.81129e+07 , 0 , 1.4071e+08 , 0
5.38204e+06 , 0 , -2.86329e+06 , 0 , -22.4811 , 0 , 4.07582e+06 , 0 , -2.16273e+06 , 0 , -33.7217 , 0 , -1.98281e+07 , 0 , -3.50143e+07 , 0 , 1.40175e+08 , 0 , -1.98281e+07 , 0 , -3.50143e+07 , 0 , 1.40175e+08 , 0
4.82473e+06 , 0 , -2.85164e+06 , 0 , -21.9716 , 0 , 3.65889e+06 , 0 , -2.15396e+06 , 0 , -32.9574 , 0 , -1.97489e+07 , 0 , -3.19157e+07 , 0 , 1.3964e+08 , 0 , -1.97489e+07 , 0 , -3.19157e+07 , 0 , 1.3964e+08 , 0
4.26743e+06 , 0 , -2.83999e+06 , 0 , -21.4621 , 0 , 3.24196e+06 , 0 , -2.14519e+06 , 0 , -32.1932 , 0 , -1.96696e+07 , 0 , -2.88171e+07 , 0 , 1.39106e+08 , 0 , -1.96696e+07 , 0 , -2.88171e+07 , 0 , 1.39106e+08 , 0
3.71012e+06 , 0 , -2.82834e+06 , 0 , -20.9526 , 0 , 2.82502e+06 , 0 , -2.13642e+06 , 0 , -31.4289 , 0 , -1.95904e+07 , 0 , -2.57185e+07 , 0 , 1.38571e+08 , 0 , -1.95904e+07 , 0 , -2.57185e+07 , 0 , 1.38571e+08 , 0
3.15282e+06 , 0 , -2.81669e+06 , 0 , -20.4431 , 0 , 2.40809e+06 , 0 , -2.12765e+06 , 0 , -30.6647 , 0 , -1.95111e+07 , 0 , -2.26199e+07 , 0 , 1.38036e+08 , 0 , -1.95111e+07 , 0 , -2.26199e+07 , 0 , 1.38036e+08 , 0
2.59551e+06 , 0 , -2.80504e+06 , 0 , -19.9336 , 0 , 1.99116e+06 , 0 , -2.11888e+06 , 0 , -29.9004 , 0 , -1.94319e+07 , 0 , -1.95213e+07 , 0 , 1.37501e+08 , 0 , -1.94319e+07 , 0 , -1.95213e+07 , 0 , 1.37501e+08 , 0
2.03821e+06 , 0 , -2.79339e+06 , 0 , -19.4241 , 0 , 1.57423e+06 , 0 , -2.11011e+06 , 0 , -29.1362 , 0 , -1.93526e+07 , 0 , -1.64227e+07 , 0 , 1.36967e+08 , 0 , -1.93526e+07 , 0 , -1.64227e+07 , 0 , 1.36967e+08 , 0
1.4809e+06 , 0 , -2.78174e+06 , 0 , -18.9146 , 0 , 1.15729e+06 , 0 , -2.10134e+06 , 0 , -28.3719 , 0 , -1.92734e+07 , 0 , -1.33241e+07 , 0 , 1.36432e+08 , 0 , -1.92734e+07 , 0 , -1.33241e+07 , 0 , 1.36432e+08 , 0
923596 , 0 , -2.77009e+06 , 0 , -18.4051 , 0 , 740360 , 0 , -2.09257e+06 , 0 , -27.6076 , 0 , -1.91941e+07 , 0 , -1.02255e+07 , 0 , 1.35897e+08 , 0 , -1.91941e+07 , 0 , -1.02255e+07 , 0 , 1.35897e+08 , 0
366291 , 0 , -2.75844e+06 , 0 , -17.8956 , 0 , 323427 , 0 , -2.0838e+06 , 0 , -26.8434 , 0 , -1.91149e+07 , 0 , -7.1269e+06 , 0 , 1.35362e+08 , 0 , -1.91149e+07 , 0 , -7.1269e+06 , 0 , 1.35362e+08 , 0
-191015 , 0 , -2.74679e+06 , 0 , -17.3861 , 0 , -93506.3 , 0 , -2.07503e+06 , 0 , -26.0791 , 0 , -1.90356e+07 , 0 , -4.02831e+06 , 0 , 1.34827e+08 , 0 , -1.90356e+07 , 0 , -4.02831e+06 , 0 , 1.34827e+08 , 0
-748320 , 0 , -2.73514e+06 , 0 , -16.8766 , 0 , -510439 , 0 , -2.06626e+06 , 0 , -25.3149 , 0 , -1.89564e+07 , 0 , -929705 , 0 , 1.34293e+08 , 0 , -1.89564e+07 , 0 , -929705 , 0 , 1.34293e+08 , 0
-1.30563e+06 , 0 , -2.72349e+06 , 0 , -16.3671 , 0 , -927372 , 0 , -2.05749e+06 , 0 , -24.5506 , 0 , -1.88771e+07 , 0 , 2.16889e+06 , 0 , 1.33758e+08 , 0 , -1.88771e+07 , 0 , 2.16889e+06 , 0 , 1.33758e+08 , 0
-1.86293e+06 , 0 , -2.71184e+06 , 0 , -15.8576 , 0 , -1.34431e+06 , 0 , -2.04872e+06 , 0 , -23.7864 , 0 , -1.87979e+07 , 0 , 5.26749e+06 , 0 , 1.33223e+08 , 0 , -1.87979e+07 , 0 , 5.26749e+06 , 0 , 1.33223e+08 , 0
-2.42024e+06 , 0 , -2.70019e+06 , 0 , -15.3481 , 0 , -1.76124e+06 , 0 , -2.03995e+06 , 0 , -23.0221 , 0 , -1.87186e+07 , 0 , 8.36609e+06 , 0 , 1.32688e+08 , 0 , -1.87186e+07 , 0 , 8.36609e+06 , 0 , 1.32688e+08 , 0
-2.97754e+06 , 0 , -2.68854e+06 , 0 , -14.8386 , 0 , -2.17817e+06 , 0 , -2.03118e+06 , 0 , -22.2579 , 0 , -1.86394e+07 , 0 , 1.14647e+07 , 0 , 1.32154e+08 , 0 , -1.86394e+07 , 0 , 1.14647e+07 , 0 , 1.32154e+08 , 0
-3.53485e+06 , 0 , -2.67689e+06 , 0 , -14.3291 , 0 , -2.5951e+06 , 0 , -2.02241e+06 , 0 , -21.4936 , 0 , -1.85601e+07 , 0 , 1.45633e+07 , 0 , 1.31619e+08 , 0 , -1.85601e+07 , 0 , 1.45633e+07 , 0 , 1.31619e+08 , 0
-4.09215e+06 , 0 , -2.66524e+06 , 0 , -13.8196 , 0 , -3.01204e+06 , 0 , -2.01364e+06 , 0 , -20.7294 , 0 , -1.84809e+07 , 0 , 1.76619e+07 , 0 , 1.31084e+08 , 0 , -1.84809e+07 , 0 , 1.76619e+07 , 0 , 1.31084e+08 , 0
-4.64946e+06 , 0 , -2.65359e+06 , 0 , -13.3101 , 0 , -3.42897e+06 , 0 , -2.00487e+06 , 0 , -19.9651 , 0 , -1.84016e+07 , 0 , 2.07605e+07 , 0 , 1.30549e+08 , 0 , -1.84016e+07 , 0 , 2.07605e+07 , 0 , 1.30549e+08 , 0
-5.20676e+06 , 0 , -2.64194e+06 , 0 , -12.8006 , 0 , -3.8459e+06 , 0 , -1.9961e+06 , 0 , -19.2009 , 0 , -1.83224e+07 , 0 , 2.38591e+07 , 0 , 1.30014e+08 , 0 , -1.83224e+07 , 0 , 2.38591e+07 , 0 , 1.30014e+08 , 0
-5.76407e+06 , 0 , -2.63029e+06 , 0 , -12.2911 , 0 , -4.26284e+06 , 0 , -1.98733e+06 , 0 , -18.4366 , 0 , -1.82431e+07 , 0 , 2.69577e+07 , 0 , 1.2948e+08 , 0 , -1.82431e+07 , 0 , 2.69577e+07 , 0 , 1.2948e+08 , 0
-6.32137e+06 , 0 , -2.61864e+06 , 0 , -11.7816 , 0 , -4.67977e+06 , 0 , -1.97856e+06 , 0 , -17.6723 , 0 , -1.81639e+07 , 0 , 3.00563e+07 , 0 , 1.28945e+08 , 0 , -1.81639e+07 , 0 , 3.00563e+07 , 0 , 1.28945e+08 , 0
