1.28453e+09 , 0 , 3.08702e+08 , 0 , -1.05635e+06 , 0 , -1.90123e+10 , 0
-3.69799e+08 , 0 , -1.10035e+08 , 0 , 321691 , 0 , -6.83832e+08 , 0
-4.38344e+08 , 0 , -3.229e+07 , 0 , -276597 , 0 , -2.28114e+08 , 0
-3.78722e+08 , 0 , -1.32646e+07 , 0 , -230075 , 0 , -1.5243e+08 , 0
-3.03015e+08 , 0 , -5.06575e+06 , 0 , 295023 , 0 , -1.04632e+08 , 0
-2.30931e+08 , 0 , -1.00373e+06 , 0 , 38359 , 0 , -7.14168e+07 , 0
-1.69989e+08 , 0 , 759603 , 0 , 44989 , 0 , -4.85275e+07 , 0
-1.22306e+08 , 0 , 1.4425e+06 , 0 , -306472 , 0 , -3.29718e+07 , 0
-8.61566e+07 , 0 , 1.63811e+06 , 0 , -231790 , 0 , -2.25003e+07 , 0
-5.91363e+07 , 0 , 1.3713e+06 , 0 , -209298 , 0 , -1.55408e+07 , 0
-3.99885e+07 , 0 , 934622 , 0 , -15282.7 , 0 , -1.09773e+07 , 0
-2.71733e+07 , 0 , 594146 , 0 , -163399 , 0 , -7.86946e+06 , 0
-1.87786e+07 , 0 , 299953 , 0 , -181465 , 0 , -5.59697e+06 , 0
-1.26925e+07 , 0 , 563246 , 0 , -88348.9 , 0 , -3.8205e+06 , 0
-6.04965e+06 , 0 , 948864 , 0 , -34481.6 , 0 , -2.68256e+06 , 0
-163439 , 0 , 446087 , 0 , 328786 , 0 , -2.24372e+06 , 0
2.44687e+06 , 0 , 75092.6 , 0 , 233358 , 0 , -2.12642e+06 , 0
2.69987e+06 , 0 , -30049.6 , 0 , -44855.8 , 0 , -2.0527e+06 , 0
2.22243e+06 , 0 , -52106.4 , 0 , -41470.9 , 0 , -1.94515e+06 , 0
1.63557e+06 , 0 , -52471 , 0 , 16649 , 0 , -1.7963e+06 , 0
1.13748e+06 , 0 , -38578.8 , 0 , 28212.6 , 0 , -1.62289e+06 , 0
781608 , 0 , -24884 , 0 , 33686.3 , 0 , -1.43957e+06 , 0
540528 , 0 , -14814.1 , 0 , 45061.4 , 0 , -1.25788e+06 , 0
326062 , 0 , -22348.9 , 0 , 21040.9 , 0 , -1.09123e+06 , 0
131996 , 0 , -32397.5 , 0 , -9161.84 , 0 , -940928 , 0
59782.3 , 0 , -14379.2 , 0 , -22067.8 , 0 , -795982 , 0
55765.5 , 0 , -5060.36 , 0 , -27155 , 0 , -662552 , 0
41939.7 , 0 , -1874.82 , 0 , -27014.8 , 0 , -545843 , 0
23710 , 0 , -633.673 , 0 , -14085.5 , 0 , -446703 , 0
16717 , 0 , 461.441 , 0 , -6547.55 , 0 , -361165 , 0
13564.8 , 0 , 1116.52 , 0 , -4344.85 , 0 , -286529 , 0
