-0.33835 , 0.583469 , -0.33835 , 0.583469 , -0.33835 , 0.583469 , -0.33835 , 0.583469
1.75044 , -3.37746 , 1.75044 , -3.37746 , 1.75044 , -3.37746 , 1.75044 , -3.37746
0.508008 , -3.61505 , 0.508008 , -3.61505 , 0.508008 , -3.61505 , 0.508008 , -3.61505
-10.8231 , -0.469714 , -10.8231 , -0.469714 , -10.8231 , -0.469714 , -10.8231 , -0.469714
1.72357 , 29.159 , 1.72357 , 29.159 , 1.72357 , 29.159 , 1.72357 , 29.159
69.2303 , -9.32543 , 69.2303 , -9.32543 , 69.2303 , -9.32543 , 69.2303 , -9.32543
-35.0828 , -156.983 , -35.0828 , -156.983 , -35.0828 , -156.983 , -35.0828 , -156.983
-329.197 , 103.44 , -329.197 , 103.44 , -329.197 , 103.44 , -329.197 , 103.44
265.65 , 644.792 , 265.65 , 644.792 , 265.65 , 644.792 , 265.65 , 644.792
1171.65 , -609.932 , 1171.65 , -609.932 , 1171.65 , -609.932 , 1171.65 , -609.932
-1271.24 , -1978.6 , -1271.24 , -1978.6 , -1271.24 , -1978.6 , -1271.24 , -1978.6
-3096.74 , 2423.07 , -3096.74 , 2423.07 , -3096.74 , 2423.07 , -3096.74 , 2423.07
4244.98 , 4477.36 , 4244.98 , 4477.36 , 4244.98 , 4477.36 , 4244.98 , 4477.36
5961.05 , -6851.38 , 5961.05 , -6851.38 , 5961.05 , -6851.38 , 5961.05 , -6851.38
-10204.1 , -7277.64 , -10204.1 , -7277.64 , -10204.1 , -7277.64 , -10204.1 , -7277.64
-8103.99 , 14042.8 , -8103.99 , 14042.8 , -8103.99 , 14042.8 , -8103.99 , 14042.8
17873.2 , 8162.32 , 17873.2 , 8162.32 , 17873.2 , 8162.32 , 17873.2 , 8162.32
7342.96 , -21041.9 , 7342.96 , -21041.9 , 7342.96 , -21041.9 , 7342.96 , -21041.9
-22919.8 , -5789.22 , -22919.8 , -5789.22 , -22919.8 , -5789.22 , -22919.8 , -5789.22
-3869.64 , 23116.9 , -3869.64 , 23116.9 , -3869.64 , 23116.9 , -3869.64 , 23116.9
21627.9 , 2038.46 , 21627.9 , 2038.46 , 21627.9 , 2038.46 , 21627.9 , 2038.46
661.023 , -18818 , 661.023 , -18818 , 661.023 , -18818 , 661.023 , -18818
-15283.1 , 97.948 , -15283.1 , 97.948 , -15283.1 , 97.948 , -15283.1 , 97.948
294.255 , 11656 , 294.255 , 11656 , 294.255 , 11656 , 294.255 , 11656
8425.75 , -148.7 , 8425.75 , -148.7 , 8425.75 , -148.7 , 8425.75 , -148.7
85.518 , -5828.75 , 85.518 , -5828.75 , 85.518 , -5828.75 , 85.518 , -5828.75
-3878.55 , -247.041 , -3878.55 , -247.041 , -3878.55 , -247.041 , -3878.55 , -247.041
-303.324 , 2479.39 , -303.324 , 2479.39 , -303.324 , 2479.39 , -303.324 , 2479.39
1522.68 , 284.334 , 1522.68 , 284.334 , 1522.68 , 284.334 , 1522.68 , 284.334
225.686 , -903.935 , 225.686 , -903.935 , 225.686 , -903.935 , 225.686 , -903.935
-522.034 , -148.155 , -522.034 , -148.155 , -522.034 , -148.155 , -522.034 , -148.155
-72.8594 , 284.52 , -72.8594 , 284.52 , -72.8594 , 284.52 , -72.8594 , 284.52
125.407 , 27.2277 , 125.407 , 27.2277 , 125.407 , 27.2277 , 125.407 , 27.2277
35.7504 , -38.8156 , 35.7504 , -38.8156 , 35.7504 , -38.8156 , 35.7504 , -38.8156
-42.0747 , -49.1656 , -42.0747 , -49.1656 , -42.0747 , -49.1656 , -42.0747 , -49.1656
6.30034 , 67.284 , 6.30034 , 67.284 , 6.30034 , 67.284 , 6.30034 , 67.284
-2.3597 , -71.9879 , -2.3597 , -71.9879 , -2.3597 , -71.9879 , -2.3597 , -71.9879
1.97562 , 93.7969 , 1.97562 , 93.7969 , 1.97562 , 93.7969 , 1.97562 , 93.7969
7.06549 , -122.648 , 7.06549 , -122.648 , 7.06549 , -122.648 , 7.06549 , -122.648
-20.3347 , 153.742 , -20.3347 , 153.742 , -20.3347 , 153.742 , -20.3347 , 153.742
36.5253 , -188.37 , 36.5253 , -188.37 , 36.5253 , -188.37 , 36.5253 , -188.37
-58.0499 , 229.461 , -58.0499 , 229.461 , -58.0499 , 229.461 , -58.0499 , 229.461
87.001 , -268.442 , 87.001 , -268.442 , 87.001 , -268.442 , 87.001 , -268.442
-123.329 , 310.979 , -123.329 , 310.979 , -123.329 , 310.979 , -123.329 , 310.979
166.387 , -355.413 , 166.387 , -355.413 , 166.387 , -355.413 , 166.387 , -355.413
-219.897 , 393.898 , -219.897 , 393.898 , -219.897 , 393.898 , -219.897 , 393.898
284.272 , -425.823 , 284.272 , -425.823 , 284.272 , -425.823 , 284.272 , -425.823
-358.576 , 446.133 , -358.576 , 446.133 , -358.576 , 446.133 , -358.576 , 446.133
443.539 , -447.018 , 443.539 , -447.018 , 443.539 , -447.018 , 443.539 , -447.018
-539.577 , 414.76 , -539.577 , 414.76 , -539.577 , 414.76 , -539.577 , 414.76
644.662 , -344.471 , 644.662 , -344.471 , 644.662 , -344.471 , 644.662 , -344.471
-755.184 , 219.707 , -755.184 , 219.707 , -755.184 , 219.707 , -755.184 , 219.707
867.59 , -21.041 , 867.59 , -21.041 , 867.59 , -21.041 , 867.59 , -21.041
-975.658 , -273.928 , -975.658 , -273.928 , -975.658 , -273.928 , -975.658 , -273.928
1069.69 , 679.377 , 1069.69 , 679.377 , 1069.69 , 679.377 , 1069.69 , 679.377
-1136.38 , -1228.33 , -1136.38 , -1228.33 , -1136.38 , -1228.33 , -1136.38 , -1228.33
1159.68 , 1956.83 , 1159.68 , 1956.83 , 1159.68 , 1956.83 , 1159.68 , 1956.83
-1118 , -2892.53 , -1118 , -2892.53 , -1118 , -2892.53 , -1118 , -2892.53
984.702 , 4060.72 , 984.702 , 4060.72 , 984.702 , 4060.72 , 984.702 , 4060.72
-723.891 , -5510.03 , -723.891 , -5510.03 , -723.891 , -5510.03 , -723.891 , -5510.03
295.166 , 7273.83 , 295.166 , 7273.83 , 295.166 , 7273.83 , 295.166 , 7273.83
349.894 , -9366.65 , 349.894 , -9366.65 , 349.894 , -9366.65 , 349.894 , -9366.65
-1268.97 , 11806.4 , -1268.97 , 11806.4 , -1268.97 , 11806.4 , -1268.97 , 11806.4
2532.72 , -14614.7 , 2532.72 , -14614.7 , 2532.72 , -14614.7 , 2532.72 , -14614.7
-4213.41 , 17760.9 , -4213.41 , 17760.9 , -4213.41 , 17760.9 , -4213.41 , 17760.9
6392.1 , -21184.8 , 6392.1 , -21184.8 , 6392.1 , -21184.8 , 6392.1 , -21184.8
-9159.19 , 24806.4 , -9159.19 , 24806.4 , -9159.19 , 24806.4 , -9159.19 , 24806.4
12609.5 , -28490 , 12609.5 , -28490 , 12609.5 , -28490 , 12609.5 , -28490
-16823.9 , 31997.1 , -16823.9 , 31997.1 , -16823.9 , 31997.1 , -16823.9 , 31997.1
21881.1 , -35022.9 , 21881.1 , -35022.9 , 21881.1 , -35022.9 , 21881.1 , -35022.9
-27845.8 , 37164.6 , -27845.8 , 37164.6 , -27845.8 , 37164.6 , -27845.8 , 37164.6
34746.1 , -37865.1 , 34746.1 , -37865.1 , 34746.1 , -37865.1 , 34746.1 , -37865.1
-42551.4 , 36395.5 , -42551.4 , 36395.5 , -42551.4 , 36395.5 , -42551.4 , 36395.5
51177 , -31870.5 , 51177 , -31870.5 , 51177 , -31870.5 , 51177 , -31870.5
-60443.9 , 23176.3 , -60443.9 , 23176.3 , -60443.9 , 23176.3 , -60443.9 , 23176.3
70032.8 , -8939.25 , 70032.8 , -8939.25 , 70032.8 , -8939.25 , 70032.8 , -8939.25
-79458.8 , -12457.8 , -79458.8 , -12457.8 , -79458.8 , -12457.8 , -79458.8 , -12457.8
88043.1 , 42912.4 , 88043.1 , 42912.4 , 88043.1 , 42912.4 , 88043.1 , 42912.4
-94836.9 , -84631.4 , -94836.9 , -84631.4 , -94836.9 , -84631.4 , -94836.9 , -84631.4
98553.2 , 140087 , 98553.2 , 140087 , 98553.2 , 140087 , 98553.2 , 140087
-97534.4 , -211957 , -97534.4 , -211957 , -97534.4 , -211957 , -97534.4 , -211957
89671.4 , 303163 , 89671.4 , 303163 , 89671.4 , 303163 , 89671.4 , 303163
-72311.9 , -416658 , -72311.9 , -416658 , -72311.9 , -416658 , -72311.9 , -416658
42194.2 , 555284 , 42194.2 , 555284 , 42194.2 , 555284 , 42194.2 , 555284
4583.77 , -721545 , 4583.77 , -721545 , 4583.77 , -721545 , 4583.77 , -721545
-72654.5 , 917434 , -72654.5 , 917434 , -72654.5 , 917434 , -72654.5 , 917434
167407 , -1.14371e+06 , 167407 , -1.14371e+06 , 167407 , -1.14371e+06 , 167407 , -1.14371e+06
-294955 , 1.39959e+06 , -294955 , 1.39959e+06 , -294955 , 1.39959e+06 , -294955 , 1.39959e+06
462086 , -1.68203e+06 , 462086 , -1.68203e+06 , 462086 , -1.68203e+06 , 462086 , -1.68203e+06
-676146 , 1.98491e+06 , -676146 , 1.98491e+06 , -676146 , 1.98491e+06 , -676146 , 1.98491e+06
944808 , -2.29765e+06 , 944808 , -2.29765e+06 , 944808 , -2.29765e+06 , 944808 , -2.29765e+06
-1.27567e+06 , 2.60441e+06 , -1.27567e+06 , 2.60441e+06 , -1.27567e+06 , 2.60441e+06 , -1.27567e+06 , 2.60441e+06
1.67583e+06 , -2.88248e+06 , 1.67583e+06 , -2.88248e+06 , 1.67583e+06 , -2.88248e+06 , 1.67583e+06 , -2.88248e+06
-2.15107e+06 , 3.10031e+06 , -2.15107e+06 , 3.10031e+06 , -2.15107e+06 , 3.10031e+06 , -2.15107e+06 , 3.10031e+06
2.70499e+06 , -3.21571e+06 , 2.70499e+06 , -3.21571e+06 , 2.70499e+06 , -3.21571e+06 , 2.70499e+06 , -3.21571e+06
-3.33761e+06 , 3.17395e+06 , -3.33761e+06 , 3.17395e+06 , -3.33761e+06 , 3.17395e+06 , -3.33761e+06 , 3.17395e+06
4.04396e+06 , -2.90542e+06 , 4.04396e+06 , -2.90542e+06 , 4.04396e+06 , -2.90542e+06 , 4.04396e+06 , -2.90542e+06
-4.81175e+06 , 2.32248e+06 , -4.81175e+06 , 2.32248e+06 , -4.81175e+06 , 2.32248e+06 , -4.81175e+06 , 2.32248e+06
