5.93345e-06 , 0 , -0.0276202 , 0 , -0.000108382 , 0 , 0.000244165 , 0
-3.37344e-07 , 0 , -0.0213733 , 0 , -0.000116288 , 0 , 0.000381724 , 0
-5.33147e-06 , 0 , -0.0155537 , 0 , -0.000128272 , 0 , 0.000459815 , 0
-9.34829e-06 , 0 , -0.0106461 , 0 , -0.000144581 , 0 , 0.000474071 , 0
-1.2477e-05 , 0 , -0.00851606 , 0 , -0.000136741 , 0 , 0.000469366 , 0
-1.49587e-05 , 0 , -0.00664418 , 0 , -0.000121886 , 0 , 0.000461063 , 0
-1.68781e-05 , 0 , -0.00497418 , 0 , -0.000102566 , 0 , 0.000448549 , 0
-1.82978e-05 , 0 , -0.00347374 , 0 , -8.01897e-05 , 0 , 0.000431624 , 0
-1.92687e-05 , 0 , -0.00212392 , 0 , -5.58242e-05 , 0 , 0.000410391 , 0
-1.98347e-05 , 0 , -0.000913943 , 0 , -3.03582e-05 , 0 , 0.000385163 , 0
-2.0036e-05 , 0 , 0.00016215 , 0 , -4.56061e-06 , 0 , 0.000356404 , 0
-1.99105e-05 , 0 , 0.00110771 , 0 , 2.0898e-05 , 0 , 0.000324687 , 0
-1.9495e-05 , 0 , 0.0019251 , 0 , 4.54367e-05 , 0 , 0.000290661 , 0
-1.88252e-05 , 0 , 0.00261666 , 0 , 6.85606e-05 , 0 , 0.000255017 , 0
-1.79364e-05 , 0 , 0.0031854 , 0 , 8.98594e-05 , 0 , 0.000218463 , 0
-1.6863e-05 , 0 , 0.0036354 , 0 , 0.000109006 , 0 , 0.000181692 , 0
-1.56388e-05 , 0 , 0.00397186 , 0 , 0.000125755 , 0 , 0.000145367 , 0
-1.42968e-05 , 0 , 0.00420122 , 0 , 0.00013994 , 0 , 0.00011009 , 0
-1.28688e-05 , 0 , 0.00433101 , 0 , 0.00015147 , 0 , 7.63958e-05 , 0
-1.13852e-05 , 0 , 0.00436979 , 0 , 0.000160325 , 0 , 4.47289e-05 , 0
-9.87528e-06 , 0 , 0.00432691 , 0 , 0.000166549 , 0 , 1.54379e-05 , 0
-8.36615e-06 , 0 , 0.00421236 , 0 , 0.000170242 , 0 , -1.12353e-05 , 0
-6.88319e-06 , 0 , 0.0040366 , 0 , 0.000171554 , 0 , -3.51613e-05 , 0
-5.44953e-06 , 0 , 0.00381046 , 0 , 0.000170668 , 0 , -5.63276e-05 , 0
-4.0858e-06 , 0 , 0.00354504 , 0 , 0.000167779 , 0 , -7.48413e-05 , 0
-2.80974e-06 , 0 , 0.00325196 , 0 , 0.000163047 , 0 , -9.0928e-05 , 0
-1.63587e-06 , 0 , 0.00294355 , 0 , 0.000156437 , 0 , -0.000104921 , 0
-5.79876e-07 , 0 , 0.00263337 , 0 , 0.00014687 , 0 , -0.000117201 , 0
3.57906e-07 , 0 , 0.00228923 , 0 , 0.000115226 , 0 , -0.000126053 , 0
1.21246e-06 , 0 , 0.0018785 , 0 , 8.90115e-05 , 0 , -0.000126817 , 0
1.94173e-06 , 0 , 0.00144515 , 0 , 6.88836e-05 , 0 , -0.000122018 , 0
