0.000259158 , 0.000125594 , 6.59057e-06 , -0.000127453 , -1.99741e-05 , 3.97278e-07 , 2.1869e-09 , -5.34889e-11
0.000257288 , 0.000125844 , 6.35978e-06 , -0.00012744 , -1.99705e-05 , 3.96529e-07 , 2.27875e-09 , -3.12248e-10
0.000255418 , 0.000126094 , 6.12907e-06 , -0.000127427 , -1.99668e-05 , 3.95779e-07 , 2.36994e-09 , -5.69688e-10
0.000253547 , 0.000126345 , 5.89842e-06 , -0.000127414 , -1.99632e-05 , 3.9503e-07 , 2.46047e-09 , -8.25809e-10
0.000251677 , 0.000126595 , 5.66785e-06 , -0.000127401 , -1.99595e-05 , 3.94281e-07 , 2.55034e-09 , -1.08061e-09
0.000249807 , 0.000126845 , 5.43735e-06 , -0.000127388 , -1.99559e-05 , 3.93531e-07 , 2.63955e-09 , -1.33409e-09
0.000247937 , 0.000127095 , 5.20693e-06 , -0.000127375 , -1.99522e-05 , 3.92782e-07 , 2.7281e-09 , -1.58626e-09
0.000246067 , 0.000127346 , 4.97657e-06 , -0.000127362 , -1.99486e-05 , 3.92032e-07 , 2.81598e-09 , -1.8371e-09
0.000244197 , 0.000127596 , 4.74629e-06 , -0.000127349 , -1.99449e-05 , 3.91283e-07 , 2.90321e-09 , -2.08663e-09
0.000242327 , 0.000127846 , 4.51608e-06 , -0.000127336 , -1.99413e-05 , 3.90534e-07 , 2.98977e-09 , -2.33483e-09
0.000240457 , 0.000128096 , 4.28594e-06 , -0.000127323 , -1.99376e-05 , 3.89784e-07 , 3.07567e-09 , -2.58172e-09
0.000238587 , 0.000128347 , 4.05588e-06 , -0.00012731 , -1.9934e-05 , 3.89035e-07 , 3.16092e-09 , -2.82729e-09
0.000236717 , 0.000128597 , 3.82588e-06 , -0.000127296 , -1.99303e-05 , 3.88285e-07 , 3.2455e-09 , -3.07154e-09
0.000234846 , 0.000128847 , 3.59596e-06 , -0.000127283 , -1.99267e-05 , 3.87536e-07 , 3.32942e-09 , -3.31447e-09
0.000232976 , 0.000129098 , 3.36611e-06 , -0.00012727 , -1.9923e-05 , 3.86787e-07 , 3.41268e-09 , -3.55608e-09
0.000231106 , 0.000129348 , 3.13633e-06 , -0.000127256 , -1.99194e-05 , 3.86037e-07 , 3.49528e-09 , -3.79637e-09
0.000229236 , 0.000129598 , 2.90662e-06 , -0.000127243 , -1.99157e-05 , 3.85288e-07 , 3.57721e-09 , -4.03535e-09
0.000227366 , 0.000129848 , 2.67699e-06 , -0.00012723 , -1.9912e-05 , 3.84538e-07 , 3.65849e-09 , -4.273e-09
0.000225496 , 0.000130099 , 2.44742e-06 , -0.000127216 , -1.99084e-05 , 3.83789e-07 , 3.7391e-09 , -4.50934e-09
0.000223626 , 0.000130349 , 2.21793e-06 , -0.000127203 , -1.99047e-05 , 3.8304e-07 , 3.81906e-09 , -4.74435e-09
0.000221756 , 0.000130599 , 1.98851e-06 , -0.000127189 , -1.99011e-05 , 3.8229e-07 , 3.89835e-09 , -4.97805e-09
0.000219886 , 0.000130849 , 1.75917e-06 , -0.000127175 , -1.98974e-05 , 3.81541e-07 , 3.97699e-09 , -5.21043e-09
0.000218015 , 0.0001311 , 1.52989e-06 , -0.000127162 , -1.98938e-05 , 3.80792e-07 , 4.05496e-09 , -5.44149e-09
0.000216145 , 0.00013135 , 1.30069e-06 , -0.000127148 , -1.98901e-05 , 3.80042e-07 , 4.13227e-09 , -5.67123e-09
0.000214275 , 0.0001316 , 1.07156e-06 , -0.000127134 , -1.98865e-05 , 3.79293e-07 , 4.20892e-09 , -5.89965e-09
0.000212405 , 0.00013185 , 8.42499e-07 , -0.000127121 , -1.98828e-05 , 3.78543e-07 , 4.28491e-09 , -6.12675e-09
0.000210535 , 0.000132101 , 8.14203e-07 , -0.000127106 , -2.05332e-05 , 3.76855e-07 , 4.3515e-09 , -6.35325e-09
0.000208665 , 0.000132351 , 7.85979e-07 , -0.00012709 , -2.11836e-05 , 3.75167e-07 , 4.40155e-09 , -6.57974e-09
0.000206795 , 0.000132601 , 7.57827e-07 , -0.000127075 , -2.1834e-05 , 3.73479e-07 , 4.43506e-09 , -6.80621e-09
0.000204925 , 0.000132852 , 7.29747e-07 , -0.00012706 , -2.24843e-05 , 3.71791e-07 , 4.45202e-09 , -7.03267e-09
0.000203055 , 0.000133102 , 7.01739e-07 , -0.000127045 , -2.31347e-05 , 3.70102e-07 , 4.45244e-09 , -7.25912e-09
0.000201185 , 0.000133352 , 6.73802e-07 , -0.000127029 , -2.37851e-05 , 3.68414e-07 , 4.43632e-09 , -7.48555e-09
0.000199314 , 0.000133602 , 6.45938e-07 , -0.000127014 , -2.44355e-05 , 3.66726e-07 , 4.40366e-09 , -7.71196e-09
0.000197444 , 0.000133853 , 6.18146e-07 , -0.000126999 , -2.50858e-05 , 3.65038e-07 , 4.35445e-09 , -7.93837e-09
0.000195574 , 0.000134103 , 5.90426e-07 , -0.000126983 , -2.57362e-05 , 3.6335e-07 , 4.2887e-09 , -8.16476e-09
0.000193704 , 0.000134353 , 5.62777e-07 , -0.000126968 , -2.63866e-05 , 3.61662e-07 , 4.2064e-09 , -8.39113e-09
0.000191834 , 0.000134603 , 5.35201e-07 , -0.000126952 , -2.70369e-05 , 3.59973e-07 , 4.10757e-09 , -8.61749e-09
0.000189964 , 0.000134854 , 5.07697e-07 , -0.000126937 , -2.76873e-05 , 3.58285e-07 , 3.99219e-09 , -8.84384e-09
0.000188094 , 0.000135104 , 4.80264e-07 , -0.000126921 , -2.83377e-05 , 3.56597e-07 , 3.86027e-09 , -9.07017e-09
0.000186224 , 0.000135354 , 4.52904e-07 , -0.000126905 , -2.89881e-05 , 3.54909e-07 , 3.7118e-09 , -9.29649e-09
