0 , 0 , 0
-1.73982e-06 , 0 , -8.6991e-08
5.01517e-06 , 0 , 2.50759e-07
1.2233e-05 , 0 , 6.11651e-07
1.17431e-05 , 0 , 5.87155e-07
8.91309e-06 , 0 , 4.45654e-07
6.59398e-06 , 0 , 3.29699e-07
5.46181e-06 , 0 , 2.73096e-07
6.30546e-06 , 0 , 3.15317e-07
7.14231e-06 , 0 , 3.57327e-07
7.23011e-06 , 0 , 3.62244e-07
6.82872e-06 , 0 , 3.43468e-07
6.25925e-06 , 0 , 3.17594e-07
6.24914e-06 , 0 , 3.21501e-07
6.36376e-06 , 0 , 3.33642e-07
6.22395e-06 , 0 , 3.34703e-07
5.93716e-06 , 0 , 3.29273e-07
5.57602e-06 , 0 , 3.20205e-07
5.46139e-06 , 0 , 3.23341e-07
5.41172e-06 , 0 , 3.3019e-07
5.18957e-06 , 0 , 3.29302e-07
4.86625e-06 , 0 , 3.24161e-07
4.46004e-06 , 0 , 3.16278e-07
4.16093e-06 , 0 , 3.15875e-07
3.91827e-06 , 0 , 3.20361e-07
3.55419e-06 , 0 , 3.20485e-07
3.12194e-06 , 0 , 3.16871e-07
2.68862e-06 , 0 , 3.09964e-07
2.40601e-06 , 0 , 3.06829e-07
2.27178e-06 , 0 , 3.07795e-07
2.13063e-06 , 0 , 3.06307e-07
1.9247e-06 , 0 , 3.02646e-07
1.63822e-06 , 0 , 2.9686e-07
1.4057e-06 , 0 , 2.93062e-07
1.30099e-06 , 0 , 2.923e-07
1.23874e-06 , 0 , 2.89781e-07
1.16333e-06 , 0 , 2.856e-07
1.03508e-06 , 0 , 2.79906e-07
9.38734e-07 , 0 , 2.75382e-07
9.26969e-07 , 0 , 2.73554e-07
9.21025e-07 , 0 , 2.70592e-07
8.89919e-07 , 0 , 2.65853e-07
8.02297e-07 , 0 , 2.59338e-07
7.2612e-07 , 0 , 2.52934e-07
7.39263e-07 , 0 , 2.48652e-07
7.39919e-07 , 0 , 2.43888e-07
6.80293e-07 , 0 , 2.37895e-07
6.0647e-07 , 0 , 2.3075e-07
5.51027e-07 , 0 , 2.23683e-07
5.26196e-07 , 0 , 2.18545e-07
5.09499e-07 , 0 , 2.13347e-07
4.67835e-07 , 0 , 2.07197e-07
3.95515e-07 , 0 , 2.00258e-07
3.61453e-07 , 0 , 1.9334e-07
3.52603e-07 , 0 , 1.88092e-07
2.99601e-07 , 0 , 1.8313e-07
2.64261e-07 , 0 , 1.77595e-07
2.31991e-07 , 0 , 1.71595e-07
1.74418e-07 , 0 , 1.65581e-07
1.57535e-07 , 0 , 1.61145e-07
1.44489e-07 , 0 , 1.57461e-07
1.33389e-07 , 0 , 1.53499e-07
1.16623e-07 , 0 , 1.4906e-07
5.02824e-08 , 0 , 1.44357e-07
3.51224e-08 , 0 , 1.40916e-07
4.95058e-08 , 0 , 1.38114e-07
1.67486e-08 , 0 , 1.3478e-07
8.1525e-09 , 0 , 1.30914e-07
-1.13018e-09 , 0 , 1.26912e-07
-2.07142e-08 , 0 , 1.24077e-07
-4.09387e-09 , 0 , 1.21779e-07
-1.04102e-08 , 0 , 1.18927e-07
-3.62946e-08 , 0 , 1.1573e-07
-4.26192e-08 , 0 , 1.12386e-07
-4.29094e-08 , 0 , 1.09799e-07
-3.23074e-08 , 0 , 1.07561e-07
-2.89148e-08 , 0 , 1.0491e-07
-3.49614e-08 , 0 , 1.02249e-07
-3.76326e-08 , 0 , 9.9388e-08
-5.53163e-08 , 0 , 9.68447e-08
-6.07912e-08 , 0 , 9.47015e-08
-4.43682e-08 , 0 , 9.23455e-08
-4.95866e-08 , 0 , 9.0012e-08
-6.63274e-08 , 0 , 8.73402e-08
-6.91266e-08 , 0 , 8.46128e-08
-6.19813e-08 , 0 , 8.24687e-08
-5.89772e-08 , 0 , 8.0545e-08
-7.79081e-08 , 0 , 7.84168e-08
-9.01617e-08 , 0 , 7.55865e-08
-8.00096e-08 , 0 , 7.27686e-08
-8.27933e-08 , 0 , 7.07873e-08
-8.51457e-08 , 0 , 6.89391e-08
-7.70636e-08 , 0 , 6.65268e-08
-8.52661e-08 , 0 , 6.35006e-08
-9.66244e-08 , 4.71559e-128 , 6.10566e-08
-9.74746e-08 , 7.50033e-124 , 5.94911e-08
-8.70089e-08 , 2.99399e-120 , 5.74463e-08
-7.92641e-08 , 5.33282e-117 , 5.4934e-08
-9.27146e-08 , 5.36465e-114 , 5.24334e-08
-9.52563e-08 , 3.46817e-111 , 5.03534e-08
-8.55103e-08 , 1.56362e-108 , 4.85508e-08
-9.0315e-08 , 5.20164e-106 , 4.61826e-08
-9.64011e-08 , 1.3307e-103 , 4.41224e-08
-1.02689e-07 , 2.70191e-101 , 4.24333e-08
-1.03658e-07 , 4.46419e-99 , 4.0283e-08
-9.9425e-08 , 6.12447e-97 , 3.83547e-08
-1.013e-07 , 7.09409e-95 , 3.67422e-08
