-1.61442e-07 , -1.26965e-07 , 7.11781e-06 , -4.2334e-06 , -2.57097e-07 , -2.50334e-07 , 1.16475e-05 , 6.14893e-05 , 0.00715989 , -0.0041691 , 8.18506e-06 , 1.09922e-05 , -2.6558e-06 , -3.21322e-06 , 8.5061e-07 , -1.26325e-07 , -5.77221e-07 , -2.99537e-07 , -9.2953e-06 , -1.12463e-05 , 2.97713e-06 , -4.42136e-07 , -2.02027e-06 , -1.04838e-06 , 
2.25194e-06 , 1.74149e-06 , -0.00118602 , -0.000959212 , 1.46357e-06 , 1.93896e-06 , 0.00266629 , 0.00246433 , -1.1846 , -0.958296 , 0.00183485 , 0.00240335 , -0.000150712 , -0.00014806 , 3.22213e-06 , -5.68053e-06 , -0.000121003 , -0.000106352 , -0.000527492 , -0.000518211 , 1.12775e-05 , -1.98819e-05 , -0.000423509 , -0.000372233 , 
2.29302e-05 , 1.9969e-05 , -0.0346696 , -0.0223374 , 2.284e-05 , 2.6371e-05 , 0.0233716 , 0.0209696 , -33.5114 , -21.8504 , 0.0227831 , 0.026816 , -0.00316211 , -0.00260507 , -5.17164e-05 , -5.94471e-05 , -0.00258395 , -0.00218764 , -0.0110674 , -0.00911774 , -0.000181007 , -0.000208065 , -0.00904383 , -0.00765676 , 
2.30672e-06 , -1.33781e-05 , -0.202124 , -0.163374 , 3.92509e-05 , 5.18986e-05 , 0.00288322 , -0.0129485 , -170.038 , -141.33 , 0.0401548 , 0.0538675 , -0.0206004 , -0.0167672 , -0.000262053 , -0.000316256 , -0.0175891 , -0.0146088 , -0.0721014 , -0.0586852 , -0.000917186 , -0.00110689 , -0.061562 , -0.0511307 , 
-0.000598521 , -0.000658983 , -0.387853 , -0.379825 , -0.000447461 , -0.00039792 , -0.642106 , -0.705981 , -295.984 , -290.699 , -0.480989 , -0.425202 , -0.0533592 , -0.0513076 , -0.00062636 , -0.000810637 , -0.0474428 , -0.0456405 , -0.186757 , -0.179576 , -0.00219226 , -0.00283723 , -0.16605 , -0.159742 , 
-0.00419176 , -0.00418714 , -0.131914 , -0.193999 , -0.0033849 , -0.00330617 , -4.22226 , -4.26792 , -117.078 , -164.204 , -3.41497 , -3.37265 , -0.0731813 , -0.0770338 , -0.00108608 , -0.00135852 , -0.0931486 , -0.0947294 , -0.256135 , -0.269618 , -0.00380127 , -0.00475482 , -0.32602 , -0.331553 , 
-0.0125712 , -0.0127217 , 0.130576 , 0.0978674 , -0.0102128 , -0.0102882 , -12.6823 , -12.7017 , 149.228 , 108.129 , -10.3304 , -10.2987 , -0.0461226 , -0.0525361 , -0.00150007 , -0.00142484 , -0.212576 , -0.215603 , -0.161429 , -0.183876 , -0.00525025 , -0.00498693 , -0.744014 , -0.754609 , 
-0.0208568 , -0.0208995 , 0.141935 , 0.122529 , -0.0166527 , -0.0166482 , -20.9341 , -20.8316 , 164.125 , 138.913 , -16.786 , -16.6659 , 0.0177068 , 0.014562 , -0.00180695 , -0.000543923 , -0.382701 , -0.381639 , 0.061974 , 0.0509669 , -0.00632434 , -0.00190373 , -1.33945 , -1.33574 , 
-0.0182499 , -0.0179727 , -0.0603459 , -0.0664885 , -0.0133662 , -0.0133293 , -18.0053 , -17.745 , -57.0731 , -62.5167 , -13.2481 , -13.2192 , 0.00734669 , 0.0132115 , -0.00275329 , -3.64871e-05 , -0.383434 , -0.373133 , 0.0257134 , 0.0462403 , -0.00963652 , -0.000127705 , -1.34202 , -1.30597 , 
-0.00111973 , -0.00130601 , -0.242918 , -0.17972 , 0.0006627 , 0.000446546 , -1.11221 , -1.27426 , -199.018 , -153.664 , 0.71947 , 0.498968 , -0.0934718 , -0.0853261 , -0.00120783 , 0.000422606 , -0.0282169 , -0.0482338 , -0.327151 , -0.298641 , -0.0042274 , 0.00147912 , -0.0987592 , -0.168818 , 
0.0135801 , 0.0136545 , -0.0991942 , -0.0793554 , 0.0108261 , 0.011184 , 13.8951 , 13.9533 , -90.5037 , -73.6944 , 11.031 , 11.3801 , -0.273357 , -0.277882 , 0.000613121 , -0.000752153 , 0.268066 , 0.265474 , -0.956748 , -0.972588 , 0.00214592 , -0.00263253 , 0.938232 , 0.929158 , 
0.0131752 , 0.0135962 , -0.0246549 , -0.0979915 , 0.00612756 , 0.00679941 , 13.3577 , 13.897 , -24.1467 , -89.4888 , 6.18469 , 6.91558 , -0.322235 , -0.332907 , 0.00101341 , -0.00173835 , 0.329756 , 0.361083 , -1.12782 , -1.16517 , 0.00354695 , -0.00608423 , 1.15414 , 1.26379 , 
0.000826177 , 0.000334501 , -0.0470689 , -0.0753859 , -0.00641522 , -0.00708721 , 0.892062 , 0.413356 , -45.0325 , -70.2289 , -6.33603 , -7.01327 , -0.112026 , -0.10445 , 0.00112528 , -0.000531039 , 0.147754 , 0.127475 , -0.392092 , -0.365573 , 0.0039385 , -0.00185864 , 0.517138 , 0.446164 , 
-0.00310293 , -0.00444768 , -0.067189 , -0.00404624 , -0.006885 , -0.00843866 , -3.08352 , -4.41851 , -63.0772 , -4.09589 , -6.8659 , -8.37558 , -0.00314159 , 0.0152183 , 0.000453629 , 0.00129489 , -0.00126009 , -0.0295567 , -0.0109956 , 0.053264 , 0.0015877 , 0.00453212 , -0.0044103 , -0.103448 , 
0.00238575 , 0.00228652 , -0.135128 , -0.0848449 , 0.000612445 , 0.000631069 , 2.41916 , 2.30606 , -119.432 , -78.2159 , 0.61856 , 0.640865 , 0.146698 , 0.112545 , -0.00314936 , -0.000752706 , -0.153092 , -0.105817 , 0.513442 , 0.393909 , -0.0110228 , -0.00263447 , -0.535822 , -0.37036 , 
-0.00228077 , -0.00122704 , -0.166501 , -0.172508 , -0.00215773 , -0.00140617 , -2.29578 , -1.23215 , -143.775 , -148.313 , -2.1829 , -1.42856 , 0.274034 , 0.267739 , -0.00599943 , -0.00522318 , -0.247692 , -0.235746 , 0.959119 , 0.937086 , -0.020998 , -0.0182811 , -0.866922 , -0.82511 , 
-0.00977169 , -0.00695787 , -0.138829 , -0.175634 , -0.00698582 , -0.00475393 , -9.80286 , -7.04128 , -122.411 , -150.524 , -7.03106 , -4.82216 , -0.0703158 , -0.0321323 , -0.00473063 , -0.00644383 , 0.0613818 , 0.0307218 , -0.246105 , -0.112463 , -0.0165572 , -0.0225534 , 0.214836 , 0.107526 , 
-0.0163383 , -0.0149122 , -0.03392 , -0.0868131 , -0.0131145 , -0.0115595 , -16.0461 , -14.7385 , -32.8677 , -80.0552 , -12.9312 , -11.4674 , 0.0301482 , 0.0364292 , 0.000100368 , -0.00242144 , -0.0703061 , -0.0743767 , 0.105519 , 0.127502 , 0.000351289 , -0.00847502 , -0.246071 , -0.260318 , 
-0.0238 , -0.0279761 , 0.114003 , 0.0988161 , -0.0194219 , -0.022954 , -23.5389 , -27.477 , 128.18 , 109.385 , -19.2954 , -22.6573 , 0.174651 , 0.174281 , 0.00209908 , 0.000466703 , -0.255903 , -0.255848 , 0.61128 , 0.609983 , 0.00734678 , 0.00163346 , -0.895661 , -0.895468 , 
-0.0169813 , -0.0198892 , 0.125984 , 0.149064 , -0.0113932 , -0.0141918 , -17.0303 , -20.0674 , 143.459 , 173.73 , -11.4843 , -14.3855 , -0.144899 , -0.158435 , 3.53515e-05 , -0.00140934 , -0.0512643 , -0.0418328 , -0.507145 , -0.554523 , 0.00012373 , -0.00493268 , -0.179425 , -0.146415 , 
0.000945941 , 0.00380185 , -0.0228987 , 0.0133127 , 0.00525553 , 0.00791091 , 0.940549 , 3.80978 , -22.3492 , 13.5256 , 5.27686 , 7.97109 , -0.356453 , -0.383496 , -0.00284638 , -0.00482003 , -0.0747481 , -0.0460202 , -1.24758 , -1.34223 , -0.00996233 , -0.0168701 , -0.261618 , -0.161071 , 
0.017141 , 0.0201935 , -0.193291 , -0.17724 , 0.0201457 , 0.0231738 , 17.9497 , 21.0929 , -163.829 , -152.028 , 21.1561 , 24.279 , -0.267712 , -0.259504 , -0.00280501 , -0.00299022 , -0.202958 , -0.232125 , -0.936993 , -0.908265 , -0.00981754 , -0.0104658 , -0.710354 , -0.812439 , 
0.0247989 , 0.0241558 , -0.232467 , -0.212328 , 0.0260856 , 0.0257626 , 26.2486 , 25.4555 , -192.017 , -177.646 , 27.6495 , 27.1995 , -0.26209 , -0.245775 , -0.00353391 , -0.00142678 , 0.106763 , 0.0860735 , -0.917316 , -0.860212 , -0.0123687 , -0.00499373 , 0.373671 , 0.301257 , 
0.00790287 , 0.00484627 , -0.121424 , -0.155616 , 0.00457413 , 0.00204428 , 8.21499 , 5.09605 , -108.707 , -135.48 , 4.87199 , 2.29789 , -0.135545 , -0.15045 , -0.00296228 , 0.000524042 , 0.103275 , 0.152488 , -0.474406 , -0.526574 , -0.010368 , 0.00183415 , 0.361464 , 0.533709 , 
-0.0197231 , -0.0217536 , 0.00828803 , -0.0382376 , -0.0260211 , -0.0285545 , -19.2949 , -21.2154 , 8.30855 , -36.9289 , -25.2666 , -27.6379 , 0.189022 , 0.212927 , -0.00131024 , -0.000183666 , -0.207986 , -0.252085 , 0.661577 , 0.745244 , -0.00458584 , -0.000642832 , -0.72795 , -0.882298 , 
-0.0211974 , -0.0201056 , 0.00785784 , 0.0349514 , -0.0284473 , -0.0276445 , -20.7058 , -19.6534 , 7.86423 , 36.2061 , -27.5914 , -26.8303 , 0.13792 , 0.186326 , 0.000825676 , -0.000168163 , -0.150127 , -0.221342 , 0.482719 , 0.652142 , 0.00288987 , -0.00058857 , -0.525444 , -0.774696 , 
-0.00975373 , -0.0073862 , -0.0397323 , 0.00275592 , -0.0170688 , -0.0144597 , -9.51563 , -7.09987 , -38.2458 , 2.72492 , -16.6435 , -14.0102 , -0.202667 , -0.270162 , -0.000791973 , 0.00200846 , 0.236368 , 0.327402 , -0.709336 , -0.945566 , -0.00277191 , 0.0070296 , 0.827287 , 1.14591 , 
-0.00803516 , -0.00668103 , 0.0356068 , -0.000917812 , -0.0133324 , -0.012674 , -7.95203 , -6.57442 , 36.9073 , -0.837267 , -13.1461 , -12.4478 , -0.0653161 , -0.147173 , -0.00225608 , 0.00260612 , 0.103516 , 0.201035 , -0.228607 , -0.515107 , -0.00789627 , 0.00912143 , 0.362306 , 0.703623 , 
