0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , -0.0754646 , -24.0211 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , -0.00838496 , -2.66901 , 0.00838496 , 2.66901 , 0 , 0 , -0.00838496 , -2.66901 , 0.00838496 , 2.66901 , -0.0796563 , -1.33415 , 0.000419248 , 0.13345 , 0.000419248 , 0.13345 , 0.0712721 , 22.6865 , 0.000419248 , 0.13345 , 0.000419248 , 0.13345
0 , 0 , -0.0128103 , -1.4086 , 0.0128103 , 1.4086 , 0 , 0 , -0.0128103 , -1.4086 , 0.0128103 , 1.4086 , -0.0451832 , 10.9732 , 0.000954949 , 0.170518 , 0.000954949 , 0.170518 , 0.181208 , 34.9933 , 0.000954949 , 0.170518 , 0.000954949 , 0.170518
-5.20417e-21 , 2.66454e-18 , -0.00885049 , 1.26045 , 0.00885049 , -1.26045 , -5.20417e-21 , 2.66454e-18 , -0.00885049 , 1.26045 , 0.00885049 , -1.26045 , -0.0429978 , 0.695754 , 0.00120823 , 0.0806204 , 0.00120823 , 0.0806204 , 0.258853 , 24.715 , 0.00120823 , 0.0806204 , 0.00120823 , 0.0806204
-4.68375e-20 , 1.77636e-18 , -0.00449759 , 1.38558 , 0.00449759 , -1.38558 , -4.68375e-20 , 1.77636e-18 , -0.00449759 , 1.38558 , 0.00449759 , -1.38558 , -0.0778308 , -11.0876 , 0.00132903 , 0.0384496 , 0.00132903 , 0.0384496 , 0.299477 , 12.9306 , 0.00132903 , 0.0384496 , 0.00132903 , 0.0384496
-2.13371e-19 , 3.55271e-18 , -0.00502859 , -0.169014 , 0.00502859 , 0.169014 , -2.13371e-19 , 3.55271e-18 , -0.00502859 , -0.169014 , 0.00502859 , 0.169014 , -0.109238 , -9.99721 , 0.0015812 , 0.0802643 , 0.0015812 , 0.0802643 , 0.343523 , 14.0197 , 0.0015812 , 0.0802643 , 0.0015812 , 0.0802643
-4.25875e-19 , 1.73195e-17 , -0.00715174 , -0.675807 , 0.00715174 , 0.675807 , -4.25875e-19 , 1.73195e-17 , -0.00715174 , -0.675807 , 0.00715174 , 0.675807 , -0.123167 , -4.4335 , 0.00191141 , 0.105107 , 0.00191141 , 0.105107 , 0.405043 , 19.5819 , 0.00191141 , 0.105107 , 0.00191141 , 0.105107
-3.37404e-19 , 2.64788e-17 , -0.00753795 , -0.122924 , 0.00753795 , 0.122924 , -3.37404e-19 , 2.64788e-17 , -0.00753795 , -0.122924 , 0.00753795 , 0.122924 , -0.133625 , -3.32879 , 0.00220058 , 0.092043 , 0.00220058 , 0.092043 , 0.470029 , 20.6848 , 0.00220058 , 0.092043 , 0.00220058 , 0.092043
-1.34604e-19 , 6.15202e-17 , -0.00703603 , 0.159773 , 0.00703603 , -0.159773 , -1.34604e-19 , 6.15202e-17 , -0.00703603 , 0.159773 , 0.00703603 , -0.159773 , -0.148197 , -4.63815 , 0.00246348 , 0.0836787 , 0.00246348 , 0.0836787 , 0.530895 , 19.3734 , 0.00246348 , 0.0836787 , 0.00246348 , 0.0836787
-2.17071e-19 , 2.58751e-17 , -0.00686635 , 0.054025 , 0.00686635 , -0.054025 , -2.17071e-19 , 2.58751e-17 , -0.00686635 , 0.054025 , 0.00686635 , -0.054025 , -0.164247 , -5.10835 , 0.00272858 , 0.0843823 , 0.00272858 , 0.0843823 , 0.590276 , 18.901 , 0.00272858 , 0.0843823 , 0.00272858 , 0.0843823
