1000 , -6 , 0 , 0 , -1.30777e-12 , -1.6415e-13
1000 , -5.9 , -5.42787e-05 , -0.0001968 , -2.41774e-12 , -3.93742e-13
1000 , -5.8 , -8.30718e-05 , -0.000398992 , -2.04226e-12 , -7.99743e-13
1000 , -5.7 , -0.000162152 , -0.00035172 , -2.02616e-12 , -1.57099e-12
1000 , -5.6 , -0.00117383 , 0.000550008 , -2.64802e-12 , -2.20629e-12
1000 , -5.5 , -0.000431957 , 0.00694332 , -3.56026e-12 , -2.19968e-12
1000 , -5.4 , 0.0191581 , 0.0148896 , -4.20758e-12 , -1.62879e-12
1000 , -5.3 , 0.0498785 , -0.0110754 , -4.3297e-12 , -8.4009e-13
1000 , -5.2 , 0.0306837 , -0.0651943 , -4.03174e-12 , -1.6932e-13
1000 , -5.1 , -0.0395416 , -0.0645423 , -3.501e-12 , 2.16252e-13
1000 , -5 , -0.0756185 , 0.00799862 , -2.8767e-12 , 5.38233e-13
1000 , -4.9 , -0.0360686 , 0.0783057 , -2.24779e-12 , 8.49042e-13
1000 , -4.8 , 0.0244748 , 0.08078 , -1.64981e-12 , 6.78519e-13
1000 , -4.7 , 0.0379863 , 0.0174069 , -1.08479e-12 , 2.02758e-13
1000 , -4.6 , 0.00130736 , -0.0547862 , -5.3785e-13 , -1.78934e-13
1000 , -4.5 , -0.0247184 , -0.0859245 , 2.40606e-14 , -2.96164e-14
1000 , -4.4 , 0.00130574 , -0.0547841 , 5.9664e-13 , 7.1755e-14
1000 , -4.3 , 0.0379851 , 0.0174091 , 1.12769e-12 , -2.90863e-13
1000 , -4.2 , 0.0244756 , 0.0807801 , 1.64971e-12 , -6.31487e-13
1000 , -4.1 , -0.0360666 , 0.0783037 , 2.20868e-12 , -7.00436e-13
1000 , -4 , -0.0756175 , 0.00799656 , 2.84693e-12 , -5.73398e-13
1000 , -3.9 , -0.0401931 , -0.0655983 , 3.47917e-12 , -4.25888e-13
1000 , -3.8 , 0.0345714 , -0.072738 , 4.02242e-12 , 2.01985e-14
1000 , -3.7 , 0.073787 , -0.0118661 , 4.47755e-12 , 7.84276e-13
1000 , -3.6 , 0.0414953 , 0.0492574 , 4.802e-12 , 1.7232e-12
1000 , -3.5 , -0.0221366 , 0.0527977 , 4.90612e-12 , 2.67556e-12
1000 , -3.4 , -0.0496543 , 0.00282593 , 4.65835e-12 , 3.80002e-12
1000 , -3.3 , -0.0217631 , -0.0402829 , 3.8826e-12 , 5.30568e-12
1000 , -3.2 , 0.0249877 , -0.0343748 , 2.49152e-12 , 6.95265e-12
1000 , -3.1 , 0.0389872 , 0.00740741 , 4.04541e-13 , 8.25652e-12
1000 , -3 , 0.00997138 , 0.0381118 , -2.46022e-12 , 8.51467e-12
1000 , -2.9 , -0.0288309 , 0.0253199 , -6.01095e-12 , 7.93834e-12
